anzsic06,Area,year,geo_count,ec_count
C,A137400,2000,6,15
C,A137500,2000,9,0
C,A137600,2000,6,3
C,A137700,2000,15,200
C,A137800,2000,6,30
C,A137900,2000,9,95
C,A138000,2000,9,3
C,A138100,2000,9,30
C,A138200,2000,6,0
C,A138300,2000,21,30
C,A138400,2000,6,9
C,A138500,2000,57,610
C,A138600,2000,9,0
C,A138700,2000,9,9
C,A138800,2000,36,570
C,A138900,2000,15,12
C,A139000,2000,18,75
C,A139100,2000,3,0
C,A139200,2000,6,18
C,A139300,2000,9,0
C,A139400,2000,6,0
C,A139500,2000,6,0
C,A139600,2000,0,3
C,A139700,2000,18,80
C,A139800,2000,12,6
C,A139900,2000,12,3
C,A140000,2000,6,0
C,A140100,2000,12,18
C,A140200,2000,9,60
C,A140300,2000,18,35
C,A140400,2000,3,0
C,A140500,2000,12,3
C,A140600,2000,6,0
C,A140700,2000,0,0
C,A140800,2000,6,0
C,A140900,2000,12,0
C,A141000,2000,12,50
C,A141100,2000,9,3
C,A141200,2000,12,100
C,A141300,2000,3,3
C,A141500,2000,6,12
C,A141600,2000,6,25
C,A141700,2000,0,3
C,A141800,2000,12,15
C,A141900,2000,6,0
C,A142000,2000,54,490
C,A142100,2000,6,3
C,A142200,2000,18,25
C,A142300,2000,3,9
C,A142400,2000,12,6
C,A142500,2000,3,3
C,A142600,2000,6,250
C,A142700,2000,3,3
C,A142800,2000,9,0
C,A142900,2000,0,0
C,A143000,2000,18,25
C,A143100,2000,3,12
C,A143200,2000,3,6
C,A143300,2000,9,6
C,A143400,2000,9,3
C,A143500,2000,3,0
C,A143600,2000,15,0
C,A143700,2000,9,18
C,A143800,2000,6,21
C,A143900,2000,6,3
C,A144000,2000,15,9
C,A144100,2000,12,3
C,A144200,2000,9,120
C,A144300,2000,9,3
C,A144400,2000,9,12
C,A144500,2000,6,0
C,A144600,2000,6,12
C,A144700,2000,3,21
C,A144800,2000,15,250
C,A144900,2000,12,100
C,A145000,2000,27,150
C,A145100,2000,12,6
C,A145200,2000,0,21
C,A145300,2000,93,880
C,A145400,2000,129,1650
C,A145500,2000,300,3850
C,A145600,2000,12,60
C,A145800,2000,0,0
C,A145900,2000,252,5000
C,A146000,2000,3,45
C,A146100,2000,12,6
C,A146200,2000,6,45
C,A146300,2000,12,6
C,A146400,2000,6,6
C,A146500,2000,9,95
C,A146600,2000,6,3
C,A146700,2000,24,780
C,A146800,2000,21,660
C,A146900,2000,6,0
C,A147000,2000,3,0
C,A147100,2000,6,30
C,A147200,2000,18,65
C,A147400,2000,15,540
C,A147500,2000,6,9
C,A147600,2000,6,9
C,A147700,2000,90,3950
C,A147800,2000,12,18
C,A147900,2000,42,2250
C,A148000,2000,6,6
C,A148100,2000,9,3
C,A148200,2000,6,3
C,A148300,2000,6,6
C,A148400,2000,6,3
C,A148600,2000,3,0
C,A148700,2000,18,25
C,A148800,2000,6,18
C,A148900,2000,3,0
C,A149000,2000,6,0
C,A149100,2000,6,0
C,A149200,2000,6,0
C,A149300,2000,3,0
C,A149400,2000,0,0
C,A149500,2000,3,0
C,A149600,2000,36,740
C,A149700,2000,12,3
C,A149800,2000,30,80
C,A149900,2000,18,6
C,A150000,2000,0,12
C,A150100,2000,102,1350
C,A150200,2000,9,50
C,A150300,2000,15,100
C,A150400,2000,9,3
C,A150500,2000,6,0
C,A150600,2000,12,12
C,A150700,2000,81,830
C,A150800,2000,3,0
C,A150900,2000,3,0
C,A151000,2000,3,3
C,A151100,2000,6,3
C,A151300,2000,15,50
C,A151400,2000,15,170
C,A151500,2000,15,6
C,A151600,2000,0,3
C,A151700,2000,0,0
C,A151800,2000,3,0
C,A151900,2000,3,3
C,A152000,2000,9,9
C,A152100,2000,6,0
C,A152200,2000,3,3
C,A152300,2000,381,7400
C,A152400,2000,42,110
C,A152500,2000,0,6
C,A152600,2000,0,3
C,A152800,2000,12,370
C,A152900,2000,6,6
C,A153000,2000,15,510
C,A153100,2000,3,0
C,A153300,2000,6,6
C,A153400,2000,15,3
C,A153500,2000,0,0
C,A153600,2000,6,18
C,A153700,2000,6,9
C,A153800,2000,9,6
C,A153900,2000,9,25
C,A154000,2000,12,70
C,A154100,2000,9,0
C,A154200,2000,12,0
C,A154300,2000,12,6
C,A154400,2000,18,160
C,A154600,2000,0,0
C,A154700,2000,6,0
C,A154800,2000,9,90
C,A154900,2000,27,60
C,A155000,2000,21,6
C,A155100,2000,3,12
C,A155200,2000,3,0
C,A155300,2000,6,0
C,A155500,2000,129,3100
C,A155600,2000,3,0
C,A155700,2000,0,0
C,A155800,2000,3,3
C,A155900,2000,6,60
C,A156000,2000,81,1400
C,A156100,2000,3,0
C,A156200,2000,3,0
C,A156400,2000,6,15
C,A156500,2000,6,0
C,A156700,2000,9,15
C,A156800,2000,0,0
C,A157000,2000,12,15
C,A157100,2000,15,15
C,A157200,2000,0,6
C,A157400,2000,6,3
C,A157600,2000,123,3600
C,A157700,2000,3,0
C,A157900,2000,6,3
C,A158000,2000,6,3
C,A158300,2000,3,0
C,A158400,2000,6,65
C,A158500,2000,6,15
C,A158700,2000,6,0
C,A158800,2000,3,3
C,A158900,2000,0,0
C,A159000,2000,12,15
C,A159100,2000,9,0
C,A159200,2000,6,0
C,A159300,2000,12,9
C,A159400,2000,3,0
C,A159500,2000,3,0
C,A159600,2000,12,0
C,A159700,2000,3,3
C,A159900,2000,3,0
C,A160000,2000,3,3
C,A160100,2000,18,25
C,A160200,2000,3,3
C,A160300,2000,12,6
C,A160400,2000,3,3
C,A160500,2000,3,0
C,A160600,2000,9,9
C,A160700,2000,12,0
C,A160800,2000,12,100
C,A160900,2000,36,570
C,A161000,2000,3,0
C,A161200,2000,0,0
C,A161300,2000,6,0
C,A161400,2000,6,130
C,A161500,2000,0,0
C,A161600,2000,6,9
C,A161700,2000,21,410
C,A161800,2000,9,12
C,A161900,2000,9,15
C,A162000,2000,6,25
C,A162100,2000,3,9
C,A162200,2000,42,740
C,A162300,2000,27,210
C,A162400,2000,9,1500
C,A162500,2000,3,0
C,A162600,2000,0,0
C,A162700,2000,9,0
C,A162800,2000,3,0
C,A162900,2000,12,55
C,A163000,2000,18,45
C,A163100,2000,9,6
C,A163200,2000,42,200
C,A163300,2000,6,0
C,A163400,2000,0,0
C,A163500,2000,9,15
C,A163600,2000,6,9
C,A163700,2000,18,9
C,A163800,2000,12,15
C,A163900,2000,3,0
C,A164000,2000,6,6
C,A164100,2000,45,1150
C,A164200,2000,3,0
C,A164300,2000,42,290
C,A164400,2000,6,6
C,A164500,2000,6,170
C,A164600,2000,15,45
C,A164700,2000,18,120
C,A164800,2000,6,0
C,A164900,2000,6,80
C,A165000,2000,9,12
C,A165100,2000,12,18
C,A165200,2000,6,0
C,A165300,2000,21,150
C,A165400,2000,0,0
C,A165500,2000,6,3
C,A165700,2000,6,0
C,A165800,2000,9,30
C,A165900,2000,3,0
C,A166000,2000,57,450
C,A166100,2000,0,0
C,A166200,2000,3,0
C,A166300,2000,15,21
C,A166400,2000,9,6
C,A166500,2000,0,6
C,A166700,2000,12,80
C,A166900,2000,3,0
C,A167000,2000,6,15
C,A167100,2000,27,160
C,A167200,2000,3,0
C,A167300,2000,3,6
C,A167400,2000,6,3
C,A167500,2000,0,6
C,A167600,2000,6,3
C,A167700,2000,21,80
C,A167800,2000,9,25
C,A167900,2000,6,120
C,A168000,2000,12,230
C,A168100,2000,9,15
C,A168200,2000,3,18
C,A168300,2000,6,210
C,A168400,2000,3,0
C,A168500,2000,24,70
C,A168700,2000,6,25
C,A168800,2000,6,21
C,A168900,2000,0,6
C,A169000,2000,6,90
C,A169100,2000,6,6
C,A169200,2000,24,140
C,A169300,2000,9,18
C,A169400,2000,15,85
C,A169500,2000,3,3
C,A169600,2000,21,140
C,A169700,2000,18,30
C,A169800,2000,0,35
C,A169900,2000,9,25
C,A170000,2000,15,120
C,A170100,2000,3,0
C,A170200,2000,12,65
C,A170300,2000,9,18
C,A170400,2000,0,0
C,A170500,2000,6,30
C,A170600,2000,0,0
C,A170700,2000,3,12
C,A170800,2000,9,50
C,A170900,2000,6,0
C,A171100,2000,6,21
C,A171200,2000,9,75
C,A171300,2000,0,0
C,A171400,2000,3,3
C,A171500,2000,21,200
C,A171600,2000,12,6
C,A171700,2000,9,55
C,A171800,2000,9,15
C,A171900,2000,6,9
C,A172000,2000,0,0
C,A172100,2000,18,20
C,A172200,2000,0,0
C,A172300,2000,6,3
C,A172400,2000,6,3
C,A172600,2000,9,390
C,A172700,2000,0,0
C,A172800,2000,6,3
C,A173000,2000,6,15
C,A173100,2000,6,3
C,A173200,2000,9,3
C,A173300,2000,6,9
C,A173400,2000,6,12
C,A173500,2000,3,0
C,A173600,2000,3,6
C,A173700,2000,9,290
C,A173800,2000,9,75
C,A173900,2000,6,6
C,A174000,2000,33,470
C,A174100,2000,12,75
C,A174200,2000,9,340
C,A174300,2000,0,3
C,A174400,2000,6,1000
C,A174500,2000,3,6
C,A174600,2000,3,12
C,A174700,2000,6,3
C,A174800,2000,6,60
C,A174900,2000,21,160
C,A175000,2000,18,80
C,A175100,2000,0,0
C,A175200,2000,45,1300
C,A175400,2000,0,0
C,A175500,2000,0,0
C,A175700,2000,3,3
C,A175800,2000,3,0
C,A175900,2000,3,3
C,A176000,2000,3,30
C,A176100,2000,3,70
C,A176200,2000,0,0
C,A176300,2000,114,1550
C,A176400,2000,12,80
C,A176500,2000,6,6
C,A176600,2000,9,3
C,A176800,2000,21,620
C,A176900,2000,0,0
C,A177000,2000,6,0
C,A177100,2000,6,0
C,A177200,2000,18,18
C,A177300,2000,6,21
C,A177400,2000,3,0
C,A177500,2000,3,3
C,A177600,2000,6,9
C,A177700,2000,6,6
C,A177800,2000,3,0
C,A177900,2000,12,15
C,A178000,2000,12,18
C,A178100,2000,18,35
C,A178200,2000,6,45
C,A178300,2000,6,21
C,A178500,2000,9,12
C,A178600,2000,3,3
C,A178700,2000,0,0
C,A178800,2000,9,65
C,A178900,2000,216,2500
C,A179000,2000,24,170
C,A179100,2000,3,0
C,A179200,2000,3,3
C,A179300,2000,9,6
C,A179400,2000,24,120
C,A179500,2000,9,3
C,A179600,2000,6,45
C,A179700,2000,12,12
C,A179800,2000,3,18
C,A179900,2000,0,0
C,A180100,2000,6,15
C,A180200,2000,3,3
C,A180300,2000,12,50
C,A180400,2000,6,50
C,A180500,2000,6,12
C,A180700,2000,3,9
C,A180800,2000,0,0
C,A180900,2000,6,3
C,A181000,2000,6,0
C,A181100,2000,6,6
C,A181200,2000,21,90
C,A181300,2000,3,0
C,A181400,2000,6,3
C,A181500,2000,9,12
C,A181600,2000,21,320
C,A181700,2000,3,3
C,A181800,2000,3,0
C,A181900,2000,9,3
C,A182000,2000,12,25
C,A182100,2000,0,0
C,A182200,2000,6,15
C,A182300,2000,6,0
C,A182400,2000,6,350
C,A182500,2000,6,6
C,A182600,2000,3,3
C,A182700,2000,9,18
C,A182800,2000,9,6
C,A183000,2000,0,6
C,A183100,2000,6,12
C,A183200,2000,39,230
C,A183300,2000,18,290
C,A183400,2000,6,18
C,A183500,2000,9,55
C,A183600,2000,3,30
C,A183700,2000,3,0
C,A183800,2000,3,9
C,A183900,2000,3,3
C,A184000,2000,6,6
C,A184100,2000,21,110
C,A184200,2000,6,9
C,A184300,2000,3,3
C,A184400,2000,0,0
C,A184500,2000,3,0
C,A184600,2000,3,0
C,A184800,2000,6,30
C,A184900,2000,0,0
C,A185000,2000,3,0
C,A185200,2000,0,12
C,A185300,2000,0,6
C,A185400,2000,6,3
C,A185500,2000,15,170
C,A185600,2000,3,60
C,A185800,2000,12,280
C,A185900,2000,15,190
C,A186000,2000,30,380
C,A186100,2000,15,1400
C,A186200,2000,0,0
C,A186400,2000,3,15
C,A186600,2000,0,0
C,A186700,2000,30,640
C,A186800,2000,6,21
C,A187000,2000,3,45
C,A187200,2000,0,0
C,A187300,2000,15,150
C,A187400,2000,15,500
C,A187600,2000,3,120
C,A187700,2000,3,3
C,A187800,2000,9,100
C,A187900,2000,3,0
C,A188000,2000,3,0
C,A188200,2000,6,210
C,A188300,2000,6,6
C,A188500,2000,9,12
C,A188600,2000,18,40
C,A188700,2000,57,620
C,A188800,2000,12,40
C,A188900,2000,18,21
C,A189000,2000,9,9
C,A189100,2000,3,0
C,A189200,2000,6,0
C,A189300,2000,6,15
C,A189400,2000,3,12
C,A189500,2000,0,0
C,A189600,2000,3,35
C,A189700,2000,15,30
C,A189800,2000,0,3
C,A190100,2000,3,3
C,A190200,2000,6,6
C,A190300,2000,9,3
C,A190500,2000,18,75
C,A190600,2000,24,110
C,A190800,2000,0,35
C,A190900,2000,9,25
C,A191000,2000,6,0
C,A191100,2000,0,0
C,A191200,2000,18,21
C,A191300,2000,12,15
C,A191400,2000,9,9
C,A191500,2000,0,0
C,A191600,2000,6,0
C,A191700,2000,12,3
C,A191800,2000,3,0
C,A191900,2000,12,140
C,A192000,2000,12,610
C,A192100,2000,30,170
C,A192300,2000,0,0
C,A192400,2000,3,0
C,A192500,2000,12,80
C,A192600,2000,6,3
C,A192700,2000,0,0
C,A192800,2000,21,190
C,A192900,2000,6,0
C,A193000,2000,6,25
C,A193100,2000,12,3
C,A193200,2000,12,9
C,A193300,2000,6,3
C,A193400,2000,3,3
C,A193500,2000,6,15
C,A193600,2000,0,0
C,A193700,2000,6,6
C,A193800,2000,99,610
C,A193900,2000,144,1800
C,A194000,2000,15,85
C,A194100,2000,3,0
C,A194200,2000,6,70
C,A194300,2000,6,6
C,A194400,2000,75,560
C,A194500,2000,3,6
C,A194600,2000,21,85
C,A194700,2000,48,520
C,A194800,2000,39,210
C,A194900,2000,3,0
C,A195000,2000,3,6
C,A195200,2000,30,180
C,A195300,2000,6,3
C,A195400,2000,3,9
C,A195500,2000,6,0
C,A195600,2000,0,6
C,A195700,2000,3,0
C,A195800,2000,3,0
C,A195900,2000,12,3
C,A196000,2000,6,3
C,A196100,2000,0,9
C,A196200,2000,6,0
C,A196300,2000,6,0
C,A196400,2000,0,0
C,A196500,2000,9,210
C,A196600,2000,12,3
C,A196700,2000,3,0
C,A196800,2000,3,0
C,A196900,2000,3,3
C,A197000,2000,3,0
C,A197100,2000,6,0
C,A197200,2000,6,3
C,A197300,2000,3,0
C,A197400,2000,9,0
C,A197500,2000,3,0
C,A197600,2000,0,0
C,A197700,2000,6,15
C,A197900,2000,6,50
C,A198000,2000,0,0
C,A198100,2000,3,25
C,A198200,2000,6,0
C,A198400,2000,3,0
C,A198500,2000,0,0
C,A198600,2000,3,9
C,A198700,2000,9,6
C,A198800,2000,3,3
C,A198900,2000,6,12
C,A199000,2000,3,0
C,A199100,2000,3,0
C,A199200,2000,3,3
C,A199300,2000,108,1200
C,A199400,2000,12,250
C,A199500,2000,6,3
C,A199600,2000,6,3
C,A199700,2000,6,75
C,A199800,2000,3,25
C,A199900,2000,3,9
C,A200000,2000,6,65
C,A200100,2000,27,100
C,A200200,2000,6,0
C,A200300,2000,3,3
C,A200400,2000,0,0
C,A200500,2000,3,6
C,A200600,2000,6,6
C,A200700,2000,6,0
C,A200800,2000,9,15
C,A200900,2000,9,25
C,A201000,2000,3,60
C,A201100,2000,36,890
C,A201200,2000,9,21
C,A201300,2000,6,12
C,A201400,2000,6,40
C,A201500,2000,12,18
C,A201600,2000,6,9
C,A201700,2000,9,470
C,A201800,2000,12,60
C,A202000,2000,6,12
C,A202100,2000,6,15
C,A202200,2000,21,370
C,A202300,2000,9,9
C,A202400,2000,3,0
C,A202500,2000,12,450
C,A202600,2000,0,9
C,A202700,2000,21,90
C,A202800,2000,12,25
C,A202900,2000,12,25
C,A203000,2000,3,0
C,A203100,2000,3,100
C,A203200,2000,3,0
C,A203400,2000,0,0
C,A203500,2000,3,3
C,A203600,2000,3,9
C,A203700,2000,0,0
C,A203800,2000,15,2000
C,A203900,2000,12,75
C,A204100,2000,0,15
C,A204200,2000,0,0
C,A204400,2000,12,50
C,A204500,2000,3,0
C,A204600,2000,3,6
C,A204700,2000,3,6
C,A204800,2000,3,0
C,A204900,2000,3,9
C,A205000,2000,3,3
C,A205100,2000,3,15
C,A205200,2000,6,9
C,A205300,2000,0,0
C,A205400,2000,15,330
C,A205500,2000,3,9
C,A205600,2000,39,640
C,A205700,2000,0,0
C,A205800,2000,3,3
C,A205900,2000,9,3
C,A206000,2000,9,85
C,A206100,2000,3,0
C,A206200,2000,0,0
C,A206400,2000,6,6
C,A206500,2000,6,18
C,A206600,2000,6,0
C,A206700,2000,6,6
C,A206800,2000,36,600
C,A206900,2000,3,0
C,A207000,2000,3,45
C,A207100,2000,0,0
C,A207200,2000,0,15
C,A207300,2000,3,25
C,A207400,2000,6,25
C,A207600,2000,3,60
C,A207700,2000,3,3
C,A207800,2000,15,660
C,A207900,2000,3,0
C,A208000,2000,6,65
C,A208100,2000,3,12
C,A208200,2000,3,15
C,A208300,2000,6,280
C,A208400,2000,6,30
C,A208500,2000,6,55
C,A208600,2000,3,35
C,A208700,2000,0,6
C,A208800,2000,0,0
C,A208900,2000,51,1100
C,A209000,2000,6,0
C,A209100,2000,0,6
C,A209200,2000,3,3
C,A209300,2000,6,120
C,A209400,2000,6,65
C,A209500,2000,6,25
C,A209600,2000,9,3
C,A209700,2000,3,9
C,A209800,2000,0,9
C,A209900,2000,3,3
C,A210000,2000,6,9
C,A210100,2000,3,760
C,A210200,2000,9,100
C,A210300,2000,6,3
C,A210400,2000,15,790
C,A210500,2000,39,1500
C,A210600,2000,6,3
C,A210700,2000,9,12
C,A210800,2000,0,0
C,A210900,2000,9,35
C,A211000,2000,3,3
C,A211100,2000,9,25
C,A211200,2000,3,45
C,A211300,2000,9,6
C,A211400,2000,0,0
C,A211500,2000,6,21
C,A211600,2000,15,150
C,A211700,2000,3,0
C,A211800,2000,6,15
C,A211900,2000,6,55
C,A212000,2000,3,15
C,A212100,2000,6,0
C,A212200,2000,6,0
C,A212300,2000,15,55
C,A212400,2000,6,25
C,A212600,2000,3,20
C,A212800,2000,171,1800
C,A212900,2000,15,320
C,A213000,2000,6,18
C,A213100,2000,6,0
C,A213200,2000,9,9
C,A213300,2000,6,25
C,A213400,2000,6,12
C,A213500,2000,3,3
C,A213600,2000,3,0
C,A213700,2000,6,20
C,A213800,2000,3,0
C,A213900,2000,0,12
C,A214000,2000,9,0
C,A214200,2000,3,0
C,A214300,2000,18,120
C,A214400,2000,9,40
C,A214500,2000,6,15
C,A214600,2000,6,3
C,A214700,2000,3,0
C,A214900,2000,9,18
C,A215000,2000,6,12
C,A215100,2000,6,0
C,A215200,2000,6,0
C,A215300,2000,3,3
C,A215400,2000,15,350
C,A215500,2000,3,0
C,A215600,2000,9,830
C,A215700,2000,6,12
C,A215800,2000,18,670
C,A215900,2000,9,6
C,A216000,2000,3,0
C,A216100,2000,3,50
C,A216200,2000,3,110
C,A216300,2000,9,45
C,A216400,2000,6,3
C,A216500,2000,6,0
C,A216600,2000,3,0
C,A216700,2000,9,15
C,A216800,2000,9,6
C,A216900,2000,6,75
C,A217000,2000,54,320
C,A217100,2000,3,0
C,A217200,2000,3,3
C,A217300,2000,33,130
C,A217400,2000,9,12
C,A217500,2000,6,9
C,A217600,2000,3,6
C,A217700,2000,51,2000
C,A217800,2000,6,70
C,A217900,2000,6,0
C,A218000,2000,3,9
C,A218100,2000,6,0
C,A218300,2000,6,9
C,A218400,2000,27,120
C,A218500,2000,18,80
C,A218600,2000,15,75
C,A218700,2000,6,9
C,A218800,2000,6,3
C,A218900,2000,6,85
C,A219000,2000,9,6
C,A219100,2000,9,15
C,A219200,2000,0,3
C,A219300,2000,6,15
C,A219400,2000,6,120
C,A219500,2000,6,6
C,A219600,2000,21,270
C,A219700,2000,3,15
C,A219800,2000,9,30
C,A219900,2000,3,0
C,A220000,2000,9,40
C,A220100,2000,6,6
C,A220200,2000,3,0
C,A220300,2000,15,70
C,A220400,2000,9,95
C,A220500,2000,3,0
C,A220600,2000,0,15
C,A220700,2000,6,3
C,A220800,2000,3,3
